0.00000,0.07592,0.00000,0.16344,0.09448,0.20773,0.13309,0.22246,0.16940,0.29695,0.24124,0.27092,0.30042,0.36661,0.31415,0.46868,0.37855,0.50751,0.35396,0.56867,0.28781,0.60069,0.36745,0.67670,0.34761,0.64493,0.36074,0.75430,0.37364,0.78877,0.43335,0.89420,0.54180,1.01628,0.58429,1.08058,0.63903,1.09024,0.68936,1.08156,0.73987,1.02399,0.85295,1.09837,0.96307,1.15054,1.01367,1.20528,0.98268,1.18325,1.08174,1.22171,1.17375,1.26765,1.24096,1.25356,1.19950,1.18724,1.21240,1.25849,1.21704,1.24239,1.25466,1.33223,1.29015,1.34806,1.38834,1.29781,1.46696,1.37143,1.46343,1.41425,1.49202,1.43823,1.46579,1.46512,1.47097,1.44931,1.43071,1.53744,1.45882,1.50560,1.57246,1.57143,1.65273,1.55605,1.69527,1.56882,1.73288,1.56866,1.75484,1.65763,1.78651,1.66875,1.71908,1.62706,1.74349,1.64602,1.73324,1.68497,1.71054,1.73257,1.78228,1.76875,1.76235,1.86811,1.80622,1.81985,1.83707,1.81425,1.84314,1.87307,1.87884,1.90619,1.84148,1.88160,1.79961,1.91275,1.75997,1.95273
0.00000,0.20000,0.00000,0.40000,0.20000,0.57480,0.36854,0.71946,0.53420,0.91946,0.73420,1.02217,0.92147,1.22217,1.06260,1.42217,1.25369,1.58769,1.35504,1.77478,1.41404,1.93195,1.61404,2.13195,1.71764,2.22362,1.85329,2.42362,1.98772,2.57962,2.16793,2.77962,2.36793,2.97962,2.52865,3.16215,2.70038,3.28880,2.86638,3.39579,3.02060,3.44901,3.19712,3.61467,3.35653,3.74568,3.47344,3.86559,3.52481,3.92292,3.65242,4.01622,3.76797,4.10492,3.85901,4.15272,3.88865,4.17001,3.94395,4.25363,3.99042,4.29075,4.04865,4.37143,4.10038,4.41538,4.17160,4.43153,4.23151,4.48968,4.25914,4.53214,4.29443,4.56603,4.31139,4.59813,4.33560,4.61661,4.34651,4.66116,4.37313,4.67291,4.41891,4.70728,4.45278,4.72025,4.47647,4.73779,4.49742,4.75133,4.51409,4.78058,4.53080,4.79367,4.52930,4.79651,4.54288,4.80917,4.54966,4.82392,4.55361,4.83888,4.57119,4.85106,4.57396,4.87106,4.58473,4.86904,4.59285,4.87219,4.59679,4.88319,4.60374,4.88980,4.60049,4.88817,4.59590,4.89291,4.59083,4.89802
0.00000,0.20000,0.00000,0.40000,0.20000,0.60000,0.40000,0.80000,0.60000,1.00000,0.80000,1.18528,1.00000,1.38528,1.20000,1.58528,1.40000,1.78528,1.57621,1.98528,1.70867,2.18528,1.90867,2.38528,2.08258,2.55114,2.28258,2.75114,2.48258,2.95114,2.68258,3.15114,2.88258,3.35114,3.07089,3.53946,3.24037,3.70141,3.39328,3.83054,3.53209,3.91088,3.65994,4.03873,3.77501,4.15380,3.87857,4.25736,3.93640,4.32091,4.02353,4.40638,4.10204,4.48489,4.17269,4.53295,4.20511,4.55824,4.25290,4.62007,4.29283,4.65491,4.33854,4.70753,4.37849,4.74337,4.42239,4.76117,4.46321,4.80199,4.48515,4.83284,4.51051,4.85779,4.52476,4.88075,4.54234,4.89553,4.55225,4.92364,4.56992,4.93371,4.59474,4.95525,4.61508,4.96505,4.62971,4.97675,4.64253,4.98603,4.65290,5.00279,4.66307,5.01132,4.66401,5.01466,4.67274,5.02307,4.67797,5.03275,4.68166,5.04280,4.69349,5.05153,4.69644,5.06522,4.70472,5.06506,4.71101,5.06810,4.71440,5.07621,4.71983,5.08140,4.71791,5.08063,4.71485,5.08420,4.71119,5.08789
0.00000,0.20000,0.00000,0.40000,0.20000,0.60000,0.40000,0.80000,0.60000,1.00000,0.80000,1.20000,1.00000,1.40000,1.20000,1.60000,1.40000,1.80000,1.60000,2.00000,1.77011,2.20000,1.96915,2.40000,2.16740,2.60000,2.36414,2.80000,2.55914,3.00000,2.75148,3.20000,2.94091,3.40000,3.11516,3.58295,3.27326,3.74805,3.41660,3.89698,3.54640,4.03130,3.66403,4.15242,3.77057,4.26160,3.86701,4.35999,3.92778,4.44864,4.00795,4.52982,4.08038,4.60293,4.14581,4.66876,4.17984,4.71582,4.22694,4.77104,4.26648,4.82114,4.31007,4.86676,4.34826,4.90792,4.38545,4.93630,4.41936,4.97021,4.44054,5.00073,4.46421,5.02874,4.47986,5.05697,4.49995,5.08062,4.51343,5.10965,4.53692,5.13044,4.56660,5.16011,4.59628,5.18162,4.62050,5.20596,4.64352,5.22749,4.66395,5.25669,4.68553,5.27816,4.69137,5.29068,4.71059,5.31155,4.72379,5.33421,4.73440,5.35726,4.75910,5.37766,4.76821,5.40597,4.78637,5.41004,4.80050,5.41885,4.80904,5.43569,4.82061,5.44684,4.81875,5.44698,4.81420,5.45390,4.80786,5.46029
0.00000,0.20000,0.00000,0.40000,0.18968,0.60000,0.37399,0.80000,0.55262,1.00000,0.72479,1.20000,0.89019,1.40000,1.04858,1.60000,1.19922,1.80000,1.34198,2.00000,1.44693,2.20000,1.57294,2.40000,1.69042,2.60000,1.79885,2.80000,1.89832,3.00000,1.98831,3.20000,2.06902,3.40000,2.14803,3.60000,2.22656,3.80000,2.30927,3.99867,2.39184,4.18328,2.47517,4.35452,2.55875,4.51304,2.64252,4.65945,2.68610,4.79435,2.77144,4.92033,2.85681,5.03574,2.94425,5.14468,2.99352,5.25471,3.08335,5.36776,3.17436,5.48199,3.28974,5.59737,3.40512,5.71275,3.52050,5.82813,3.63588,5.94351,3.74933,6.05889,3.86481,6.17437,3.97253,6.28985,4.08839,6.40571,4.19458,6.52158,4.31093,6.63793,4.42728,6.75428,4.54363,6.87063,4.65998,6.98698,4.77633,7.10333,4.89268,7.21968,5.00903,7.33603,5.10402,7.43507,5.23098,7.55475,5.37026,7.67887,5.51830,7.80624,5.68453,7.93535,5.84968,8.06747,6.04554,8.09138,6.24554,8.13604,6.40476,8.22459,6.56917,8.26910,6.62813,8.24490,6.64012,8.27183,6.60047,8.31181
0.00000,0.20000,0.00000,0.40000,0.19447,0.60000,0.38816,0.80000,0.58104,1.00000,0.77313,1.20000,0.95671,1.40000,1.12583,1.60000,1.27954,1.80000,1.41767,2.00000,1.51034,2.20000,1.61664,2.40000,1.70732,2.60000,1.78226,2.80000,1.84204,3.00000,1.88663,3.20000,1.91675,3.40000,1.93962,3.60000,1.95461,3.80000,1.96663,4.00000,1.98875,4.20000,2.02321,4.39056,2.06965,4.56987,2.12882,4.73790,2.15472,4.89456,2.24326,5.04210,2.35001,5.18204,2.48194,5.32364,2.57880,5.46573,2.72059,5.61007,2.86413,5.75455,3.00866,5.89907,3.15318,6.04359,3.29770,6.18811,3.44222,6.33263,3.58674,6.47715,3.73126,6.62167,3.87578,6.76619,4.02030,6.91071,4.16482,7.05523,4.30934,7.19975,4.45386,7.34428,4.59838,7.48880,4.74290,7.63332,4.88742,7.77784,5.03195,7.91901,5.17949,8.06017,5.34148,8.18695,5.51790,8.31965,5.70977,8.43196,5.90977,8.51992,6.10977,8.58685,6.30977,8.64625,6.50977,8.59061,6.70977,8.56339,6.90977,8.58504,7.10977,8.57138,7.27818,8.50219,7.37423,8.49692,7.33459,8.53690
0.00000,0.20000,0.00000,0.40000,0.19646,0.60000,0.39227,0.80000,0.58741,1.00000,0.78188,1.20000,0.97566,1.40000,1.16876,1.60000,1.34718,1.80000,1.50412,2.00000,1.60960,2.20000,1.72264,2.40000,1.81400,2.60000,1.88362,2.80000,1.93221,3.00000,1.95993,3.20000,1.96772,3.40000,1.96296,3.60000,1.94509,3.80000,1.91883,4.00000,1.90434,4.20000,1.91030,4.39478,1.93749,4.57953,1.98785,4.75368,2.01457,4.91660,2.11837,5.07004,2.25542,5.21763,2.40040,5.36574,2.54703,5.51400,2.69518,5.66235,2.84354,5.81071,2.99190,5.95907,3.14026,6.10743,3.28862,6.25578,3.43697,6.40414,3.58533,6.55250,3.73369,6.70086,3.88205,6.84922,4.03041,6.99758,4.17877,7.14594,4.32712,7.29429,4.47548,7.44265,4.62384,7.59101,4.77220,7.73937,4.92056,7.88722,5.06889,8.02652,5.22366,8.15580,5.39263,8.25859,5.57520,8.35640,5.77178,8.41988,5.97178,8.45204,6.17178,8.47090,6.37178,8.49814,6.57178,8.42642,6.77178,8.39436,6.97178,8.41012,7.17177,8.39605,7.37177,8.32669,7.56122,8.32173,7.52158,8.36171
0.00000,0.20000,0.00000,0.40000,0.19256,0.60000,0.38450,0.80000,0.57580,1.00000,0.76646,1.20000,0.95648,1.40000,1.14588,1.60000,1.33467,1.80000,1.50964,2.00000,1.62796,2.20000,1.74858,2.40000,1.84217,2.60000,1.90871,2.80000,1.94891,3.00000,1.96304,3.20000,1.95214,3.40000,1.92375,3.60000,1.87741,3.80000,1.81795,4.00000,1.77148,4.20000,1.75247,4.40000,1.76367,4.59238,1.80864,4.77457,1.83940,4.94541,1.96247,5.10617,2.11180,5.26336,2.26308,5.42094,2.41626,5.57883,2.57125,5.73696,2.72787,5.89524,2.88591,6.05361,3.04430,6.21200,3.20268,6.37038,3.36107,6.52877,3.51945,6.68715,3.67784,6.84554,3.83622,7.00392,3.99461,7.16231,4.15299,7.32069,4.31138,7.47908,4.46976,7.63746,4.62815,7.79585,4.78653,7.95423,4.94492,8.11261,5.10330,8.25399,5.27117,8.37967,5.45371,8.46836,5.64981,8.54185,5.84981,8.56694,6.04981,8.56584,6.24981,8.56053,6.44981,8.57421,6.64981,8.50204,6.84981,8.46976,7.04981,8.48529,7.24981,8.47109,7.44981,8.40168,7.64981,8.39685,7.61017,8.43683
0.00000,0.20000,0.00000,0.40000,0.20000,0.60000,0.40000,0.80000,0.60000,1.00000,0.80000,1.20000,0.99959,1.40000,1.19867,1.60000,1.39725,1.80000,1.59529,2.00000,1.73951,2.20000,1.88126,2.40000,1.99117,2.60000,2.06911,2.80000,2.11579,3.00000,2.13147,3.20000,2.11725,3.40000,2.08073,3.60000,2.02155,3.80000,1.94467,4.00000,1.88122,4.20000,1.85109,4.39594,1.85780,4.58359,1.90561,4.76152,1.94842,4.92816,2.09046,5.08433,2.23878,5.23403,2.38833,5.38379,2.53810,5.53356,2.68787,5.68334,2.83765,5.83311,2.98742,5.98288,3.13719,6.13265,3.28697,6.28243,3.43674,6.43220,3.58651,6.58197,3.73628,6.73175,3.88606,6.88152,4.03583,7.03129,4.18560,7.18107,4.33538,7.33084,4.48515,7.48061,4.63492,7.63039,4.78470,7.77831,4.93438,7.92134,5.08373,8.04211,5.24002,8.13942,5.40899,8.19359,5.58912,8.22968,5.78006,8.22608,5.98006,8.20585,6.18006,8.18778,6.38006,8.19510,6.58006,8.12280,6.78006,8.09044,6.98006,8.10590,7.18006,8.09165,7.38006,8.02222,7.58006,8.01744,7.54041,8.05742
0.00000,0.20000,0.00000,0.40000,0.19611,0.60000,0.39170,0.80000,0.58674,1.00000,0.78123,1.20000,0.97516,1.40000,1.16853,1.60000,1.36132,1.80000,1.55355,2.00000,1.71417,2.20000,1.86779,2.40000,1.98494,2.60000,2.06545,2.80000,2.11001,3.00000,2.11888,3.20000,2.09321,3.40000,2.04065,3.60000,1.96094,3.80000,1.85913,4.00000,1.76975,4.20000,1.71772,4.40000,1.71072,4.59411,1.75479,4.77887,1.80310,4.95219,1.95911,5.11442,2.11219,5.27219,2.26684,5.43019,2.42296,5.58836,2.58043,5.74663,2.73874,5.90494,2.89705,6.06325,3.05536,6.22156,3.21367,6.37987,3.37198,6.53818,3.53029,6.69649,3.68860,6.85480,3.84691,7.01311,4.00522,7.17142,4.16353,7.32973,4.32184,7.48804,4.48015,7.64635,4.63846,7.80466,4.79677,7.96297,4.95508,8.11677,5.11316,8.24143,5.28089,8.33645,5.46176,8.37837,5.65376,8.40105,5.85376,8.38537,6.05376,8.36115,6.25376,8.34171,6.45376,8.34872,6.65376,8.27637,6.85376,8.24399,7.05376,8.25942,7.25376,8.24516,7.45376,8.17573,7.65376,8.17096,7.61412,8.21094
0.00000,0.20000,0.00000,0.40000,0.19618,0.60000,0.39183,0.80000,0.58694,1.00000,0.78151,1.20000,0.97551,1.40000,1.16894,1.60000,1.36180,1.80000,1.55410,2.00000,1.73523,2.20000,1.90488,2.40000,2.03347,2.60000,2.12079,2.80000,2.16746,3.00000,2.17375,3.20000,2.14082,3.40000,2.07637,3.60000,1.98023,3.80000,1.85754,4.00000,1.74972,4.20000,1.68291,4.40000,1.66837,4.59585,1.71379,4.78264,1.77272,4.95782,1.92990,5.12130,2.08476,5.28087,2.24123,5.44067,2.39920,5.60064,2.55852,5.76072,2.71863,5.92083,2.87874,6.08094,3.03885,6.24104,3.19896,6.40115,3.35907,6.56126,3.51918,6.72137,3.67929,6.88148,3.83940,7.04159,3.99951,7.20170,4.15962,7.36181,4.31973,7.52192,4.47984,7.68203,4.63995,7.84214,4.80006,8.00225,4.96017,8.15471,5.11989,8.27257,5.28952,8.35340,5.47166,8.37939,5.66422,8.38832,5.86422,8.36456,6.06422,8.33867,6.26422,8.31781,6.46422,8.32472,6.66422,8.25236,6.86422,8.21997,7.06422,8.23539,7.26421,8.22113,7.46421,8.15170,7.66421,8.14693,7.62457,8.18691
0.00000,0.20000,0.00000,0.40000,0.19644,0.60000,0.39239,0.80000,0.58783,1.00000,0.78275,1.20000,0.97715,1.40000,1.17102,1.60000,1.36436,1.80000,1.55716,2.00000,1.74944,2.20000,1.93571,2.40000,2.07655,2.60000,2.17166,2.80000,2.22164,3.00000,2.22674,3.20000,2.18812,3.40000,2.11354,3.60000,2.00286,3.80000,1.86134,4.00000,1.73754,4.20000,1.65888,4.40000,1.63983,4.59706,1.68918,4.78521,1.76085,4.96149,1.91892,5.12537,2.07490,5.28570,2.23238,5.44624,2.39127,5.60693,2.55143,5.76771,2.71224,5.92853,2.87306,6.08934,3.03387,6.25016,3.19469,6.41097,3.35550,6.57178,3.51632,6.73260,3.67713,6.89341,3.83794,7.05423,3.99876,7.21504,4.15957,7.37586,4.32039,7.53667,4.48120,7.69748,4.64202,7.85830,4.80283,8.01911,4.96364,8.17140,5.12403,8.28408,5.29444,8.35279,5.47680,8.36618,5.66895,8.36533,5.86895,8.33927,6.06895,8.31170,6.26895,8.28937,6.46895,8.29625,6.66895,8.22388,6.86895,8.19149,7.06895,8.20691,7.26895,8.19264,7.46895,8.12321,7.66895,8.11844,7.62930,8.15843
0.00000,0.20000,0.00000,0.40000,0.19484,0.60000,0.38911,0.80000,0.58279,1.00000,0.77586,1.20000,0.96831,1.40000,1.16013,1.60000,1.35133,1.80000,1.54190,2.00000,1.73184,2.20000,1.92118,2.40000,2.07788,2.60000,2.18419,2.80000,2.24062,3.00000,2.24740,3.20000,2.20568,3.40000,2.12324,3.60000,2.00002,3.80000,1.84135,4.00000,1.69821,4.20000,1.60397,4.40000,1.57639,4.59980,1.62693,4.79099,1.70969,4.97010,1.86806,5.13611,2.02550,5.29951,2.18476,5.46321,2.34570,5.62713,2.50817,5.79120,2.67196,5.95535,2.83613,6.11952,3.00030,6.28369,3.16447,6.44786,3.32864,6.61203,3.49281,6.77620,3.65698,6.94037,3.82115,7.10454,3.98532,7.26871,4.14949,7.43288,4.31366,7.59705,4.47783,7.76122,4.64200,7.92539,4.80617,8.08956,4.97034,8.24334,5.13399,8.35123,5.30825,8.41029,5.49418,8.41457,5.68961,8.40750,5.88961,8.37902,6.08961,8.35266,6.28961,8.33434,6.48961,8.34710,6.68961,8.28163,6.88961,8.25755,7.08961,8.28341,7.28961,8.28302,7.48961,8.23359,7.68961,8.24882,7.64997,8.28880
0.00000,0.20000,0.00000,0.40000,0.19763,0.60000,0.39477,0.80000,0.59140,1.00000,0.78751,1.20000,0.98308,1.40000,1.17810,1.60000,1.37257,1.80000,1.56647,2.00000,1.75981,2.20000,1.95259,2.40000,2.12690,2.60000,2.24617,2.80000,2.31084,3.00000,2.32108,3.20000,2.27804,3.40000,2.18952,3.60000,2.05549,3.80000,1.88137,4.00000,1.72451,4.20000,1.62063,4.40000,1.59100,4.59897,1.64773,4.78947,1.74562,4.96761,1.90514,5.13195,2.06312,5.29329,2.22257,5.45480,2.38336,5.61641,2.54501,5.77806,2.70667,5.93971,2.86832,6.10137,3.02997,6.26302,3.19162,6.42467,3.35328,6.58633,3.51493,6.74798,3.67658,6.90963,3.83823,7.07128,3.99989,7.23294,4.16154,7.39459,4.32319,7.55624,4.48484,7.71789,4.64650,7.87955,4.80815,8.04058,4.96977,8.18875,5.13072,8.28618,5.30156,8.33245,5.48327,8.32694,5.67378,8.31347,5.87314,8.28311,6.07314,8.25512,6.27314,8.23536,6.47314,8.24802,6.67314,8.18244,6.87314,8.15825,7.07314,8.18399,7.27314,8.18349,7.47314,8.13406,7.67314,8.14929,7.63349,8.18927
0.00000,0.20000,0.00000,0.40000,0.19935,0.60000,0.39826,0.80000,0.59670,1.00000,0.79467,1.20000,0.99215,1.40000,1.18911,1.60000,1.38556,1.80000,1.58148,2.00000,1.77686,2.20000,1.97171,2.40000,2.16372,2.60000,2.29612,2.80000,2.36929,3.00000,2.38334,3.20000,2.33941,3.40000,2.24531,3.60000,2.10105,3.80000,1.91213,4.00000,1.74223,4.20000,1.62937,4.40000,1.59717,4.59853,1.65981,4.78875,1.77252,4.96632,1.93093,5.12938,2.08763,5.28930,2.24576,5.44938,2.40520,5.60956,2.56541,5.76978,2.72563,5.93000,2.88585,6.09022,3.04607,6.25044,3.20629,6.41066,3.36651,6.57087,3.52672,6.73109,3.68694,6.89131,3.84716,7.05153,4.00738,7.21175,4.16760,7.37196,4.32782,7.53218,4.48803,7.69240,4.64825,7.85262,4.80847,8.01233,4.96866,8.15622,5.12804,8.24431,5.29666,8.28187,5.47559,8.27046,5.66289,8.25438,5.85875,8.22267,6.05875,8.19303,6.25875,8.17176,6.45875,8.18439,6.65875,8.11877,6.85875,8.09454,7.05875,8.12024,7.25875,8.11971,7.45875,8.07027,7.65875,8.08551,7.61911,8.12549
0.00000,0.20000,0.00000,0.40000,0.19775,0.60000,0.39502,0.80000,0.59181,1.00000,0.78808,1.20000,0.98384,1.40000,1.17906,1.60000,1.37374,1.80000,1.56788,2.00000,1.76146,2.20000,1.95451,2.40000,2.14701,2.60000,2.29078,2.80000,2.37072,3.00000,2.38691,3.20000,2.34048,3.40000,2.23923,3.60000,2.08325,3.80000,1.88325,4.00000,1.69898,4.20000,1.57565,4.40000,1.53881,4.60000,1.60686,4.79306,1.73486,4.97306,1.89482,5.13767,2.05374,5.29981,2.21410,5.46211,2.37578,5.62451,2.53821,5.78695,2.70065,5.94939,2.86309,6.11182,3.02552,6.27426,3.18796,6.43670,3.35040,6.59914,3.51284,6.76157,3.67527,6.92401,3.83771,7.08645,4.00015,7.24888,4.16258,7.41132,4.32502,7.57376,4.48746,7.73619,4.64989,7.89863,4.81233,8.06059,4.97474,8.20488,5.13625,8.28722,5.30742,8.31765,5.48868,8.30055,5.67814,8.28190,5.87614,8.24831,6.07614,8.21707,6.27614,8.19434,6.47614,8.20695,6.67614,8.14132,6.87614,8.11707,7.07614,8.14276,7.27614,8.14222,7.47614,8.09278,7.67614,8.10802,7.63650,8.14800
